id	Precision	Recall	Truth	Predicted
W06-1207		0.0	Paul Cook|Suzanne Stevenson	
C90-2041		0.0	Esther Konig	
C94-1076		0.0	Mats Wiren	
D12-1011		0.0	Avirup Sil|Ernest Cronin|Penghai Nie|Yinfei Yang|Ana Maria Popescu|Alexander Yates	
A92-1018		0.0	Douglass Cutting|Julian Kupiec|Jan Pedersen|Penelope Sibun	
W09-3305		0.0	Zeno Gantner|Lars Schmidt Thieme	
D11-1013		0.0	Jianxing Yu|Zheng Jun Zha|Meng Wang|Kai Wang|Tat Seng Chua	
W11-2144		0.0	Christian Hardmeier|Jörg Tiedemann|Markus Saers|Marcello Federico|Prashant Mathur	
P12-1103		0.0	Wei He|Hua Wu|Haifeng Wang|Ting Liu	
J97-3003		0.0	Andrei Mikheev	
C92-2076		0.0	Jean Veronis	
E12-1014		0.0	Alexandre Klementiev|Ann Irvine|Chris Callison Burch|David Yarowsky	
W12-6201		0.0	Tommi A Pirinen|Sam Hardwick	
L08-1562		0.0	María Teresa Vicente Díez|Doaa Samy|Paloma Martínez	
W10-3903		0.0	Jun Harashima|Sadao Kurohashi	
L08-1072		0.0	Barry Haddow|Beatrice Alex	
P06-2105		0.0	Marta Tatu|Dan Moldovan	
L08-1224		0.0	Jeremy Bensley|Andrew Hickl	
P13-2042		0.0	Tze Yuang Chong|Rafael E  Banchs|Eng Siong Chng|Haizhou Li	
I05-2041		0.0	So Young Park|Yongjoo Cho|Sunghoon Son|Ui Sung Song|Hae Chang Rim	
D12-1097		0.0	Billy T M Wong|Chunyu Kit	
W11-0206		0.0	Sandeep Pokkunuri|Cartic Ramakrishnan|Ellen Riloff|Eduard Hovy|Gully Burns	
C00-2131		0.0	Hideo Watanabe|Sadao Kurohashi|Eiji Aramaki	
W08-0206		0.0	Fei Xia	
W09-3423		0.0	Nicoletta Calzolari|Claudia Soria	
W09-3034		0.0	Nancy M Ide|James Pustejovsky|Nicoletta Calzolari|Claudia Soria	
W09-2101		0.0	Jian Cheng|Jared Bernstein|Ulrike Pado|Masanori Suzuki	
W12-0404		0.0	Stephanie Gokhman|Jeff Hancock|Poornima Prabhu|Myle Ott|Claire Cardie	
H92-1059		0.0	Kathleen R McKeown	
W07-2046		0.0	Congmin Min|Munirathnam Srikanth|Abraham Fowler	
W08-1122		0.0	Deirdre Hogan|Jennifer Foster|Joachim Wagner|Josef van Genabith	
D10-1016		0.0	Dmitriy Genzel|Jakob Uszkoreit|Franz Josef Och	
A00-1043		0.0	Hongyan Jing	
N10-1019		0.0	Michael Gamon	
C82-1067		0.0	Sho Yoshida|Hiroaki Tsurumaru|Toru Hitaka	
P04-1087		0.0	Ben Hutchinson	
W13-2119		0.0	Anne Schneider|Alasdair Mort|Chris Mellish|Ehud Reiter|Phil Wilson|Pierre Luc Vaudry	
P81-1015		0.0	Rachel Reichman	
C04-1138		0.0	Bruno Pouliquen|Ralf Steinberger|Camelia Ignat|Emilia Kasper|Irina Temnikova	
N03-5006		0.0	James Pustejovsky|Inderjeet Mani	
W04-0825		0.0	Eric Crestan	
W09-3949		0.0	Ramon Granell|Stephen G Pulman|Carlos D Martínez Hinarejos	
J12-4002		0.0	Brian Roark|Kristy Hollingshead|Nathan Bodenstab	
W06-1807		0.0	Fiona McNeill|Harry Halpin|Ewan Klein|Alan Bundy	
D07-1128		0.0	Gerold Schneider|Kaarel Kaljurand|Fabio Rinaldi|Tobias Kuhn	
P11-1060		0.0	Percy Liang|Michael I Jordan|Dan Klein	
C02-2007		0.0	Yang Liu|Shiwen Yu|Jiangsheng Yu	
P04-1015		0.0	Michael John Collins|Brian Roark	
E95-1045		0.0	Frank Keller	
X93-1013		0.0	Boyan A Onyshkevych|Mary Ellen Okurowski|Lynn Carlson	
I08-4005		0.0	Yuchang Cheng|Masayuki Asahara|Yuji Matsumoto	
D13-1126		0.0	Jerome White|Douglas W Oard|Nitendra Rajput|Marion Zalk	
C02-1165		0.0	Silja Huttunen|Roman Yangarber|Ralph Grishman	
J95-2001		0.0	Evangelos Dermatas|George K Kokkinakis	
J00-3001		0.0	Marc Weeber|R Harald Baayen|Rein Vos	
C86-1154		0.0	Dietmar Rösner	
W11-1802		0.0	Jin Dong Kim|Yue Wang|Toshihisa Takagi|Akinori Yonezawa	
C94-2201		0.0	Mark Hepple	
T87-1024		0.0	Norman K Sondheimer	
N10-1138		0.0	Dipanjan Das|Nathan Schneider|Desai Chen|Noah A Smith	
N09-2041		0.0	Rajakrishnan Rajkumar|Michael White|Dominic Espinosa	
C00-1036		0.0	Marc Dymetman|Veronika Lux|Aarne Ranta	
P08-4007		0.0	Moonyoung Kang|Sourish Chaudhuri|Mahesh Joshi|Carolyn Penstein Rosé	
W10-2908		0.0	Zoubin Ghahramani	
H92-1023		0.0	Ezra W Black|Frederick Jelinek|John D Lafferty|Robert L Mercer|Salim Roukos	
S10-1031		0.0	Kathrin Eichler|Günter Neumann	
J01-4001		0.0	Ruslan Mitkov|Shalom Lappin|Branimir K Boguraev	
H91-1045		0.0	Fred Kochman|Joseph Kupin	
W13-1615		0.0	Samir Rustamov|Elshan Mustafayev|Mark Clements	
C65-1025		0.0	Wojciech Skalmowski	
D12-1124		0.0	Victor Chahuneau|Kevin Gimpel|Bryan R Routledge|Lily Scherlis|Noah A Smith	
C73-1020		0.0	Giacomo Ferrari	
P05-3023		0.0	Robert S Belvin|Emil Ettelaie|Sudeep Gandhe|Panayiotis G Georgiou|Kevin Knight|Daniel Marcu|Scott Millward|Shrikanth S Narayanan|Howard Neely|David R Traum	
E06-2007		0.0	Ted Pedersen|Anagha Kulkarni	
W03-1209		0.0	Deepak Ravichandran|Eduard Hovy|Franz Josef Och	
E85-1019		0.0	Stephen G Pulman	
C10-1115		0.0	Sebastian Spiegler|Andrew van der Spuy|Peter A Flach	
N13-2008		0.0	Ann Irvine	
P02-1045		0.0	Christof E Müller|Stefan Rapp|Michael Strube	
W05-0903		0.0	Gregor Leusch|Nicola Ueffing|David Vilar|Hermann Ney	
L08-1573		0.0	Hiroyuki Kaji|Shinichi Tamamura|Dashtseren Erdenebat	
J87-3002		0.0	Branimir K Boguraev|Ted Briscoe	
P80-1017		0.0	Jerry R Hobbs	
W10-0101		0.0	Masood Ghayoomi	
P04-1073		0.0	John Prager|Jennifer Chu Carroll|Krzysztof Czuba	
T75-2009		0.0	Yorick Wilks	
C88-1006		0.0	John Bear	
S13-2038		0.0	Hans Peter Zorn|Iryna Gurevych	
W03-2912		0.0	Serge A Yablonsky	
W12-2702		0.0	Holger Schwenk|Anthony Rousseau|Mohammed Attik	
W04-2013		0.0	Julian Sedding|Dimitar Kazakov	
P05-1039		0.0	Amit Dubey	
P13-1128		0.0	Xiaohua Liu|Yitong Li|Haocheng Wu|Ming Zhou|Furu Wei|Yi Lu	
P99-1009		0.0	Eric Brill|Grace Ngai	
W06-1309		0.0	Bernd Ludwig	
W05-1305		0.0	Lawrence H Smith|Lorraine Tanabe|Thomas C Rindflesch|W John Wilbur	
N07-2008		0.0	Jessica Enright|Grzegorz Kondrak	
W11-0910		0.0	Claire Bonial|Susan Windisch Brown|Jena D Hwang|Christopher Parisien|Martha Palmer|Suzanne Stevenson	
W08-0410		0.0	Jonathan H Clark|Robert E Frederking|Lori S Levin	
E09-3005		0.0	Barbara Plank	
P13-1058		0.0	Marion Weller|Alexander Fraser|Sabine Schulte im Walde	
W09-2401		0.0	Diana McCarthy	
E12-1074		0.0	Anita Gojun|Alexander Fraser	
D12-1137		0.0	Stephen Roller|Michael Speriosu|Sarat Rallapalli|Benjamin Wing|Jason Baldridge	
P13-4031		0.0	Meritxell Gonzàlez|Laura Mascarell|Lluís Màrquez	
W98-1009		0.0	Riyad Al Shalabi|Martha W Evens	
P08-2056		0.0	Jennifer Foster|Joachim Wagner|Josef van Genabith	
P12-2051		0.0	Rada Mihalcea|Vivi Nastase	
P03-1040		0.0	Philipp Koehn|Kevin Knight	
W05-1617		0.0	Ion Androutsopoulos|Spyros Kallonis|Vangelis Karkaletsis	
W04-0412		0.0	Antoine Doucet|Helana Ahonen Myka	
W09-0409		0.0	Antti Veikko I Rosti|Bing Zhang|Spyros Matsoukas|Richard M Schwartz	
P09-1098		0.0	Long Jiang|Shiquan Yang|Ming Zhou|Xiaohua Liu|Qingsheng Zhu	
C90-3071		0.0	Ralph Grishman|John Sterling	
W08-0109		0.0	Sebastian Varges|Giuseppe Riccardi|Silvia Quarteroni	
H90-1024		0.0	David S Pallett|William M Fisher|Jonathan G Fiscus|John S Garofolo	
W06-3710		0.0	David Dinh|Dennis Chan|Jack Chen	
I08-1054		0.0	Pa scedil|Marius ca	
E83-1002		0.0	Leszek Haduch	
W10-1832		0.0	Akta scedil|Berfin|H Cem Bozsahin|Deniz Zeyrek	
W12-2304		0.0	Ruey Cheng Chen|Chiung Min Tsai|Jieh Hsiang	
C08-1068		0.0	M G Abbas Malik|Christian Boitet|Pushpak Bhattacharyya	
D11-1060		0.0	Su Nam Kim|Preslav Nakov	
E06-1045		0.0	Mary Ellen Foster|Jon Oberlander	
P92-1016		0.0	Barbara Di Eugenio	
W09-0710		0.0	Rigardt Pretorius|Ansu Berg|Laurette Pretorius|Biffie Viljoen	
W94-0110		0.0	Patti J Price	
W04-3108		0.0	Ian Donaldson	
W10-1806		0.0	Vikas Bhardwaj|Rebecca J Passonneau|Ansaf Salleb Aouissi|Nancy M Ide	
C92-2087		0.0	Yoichi Tomiura|Teigo Nakamura|Toru Hitaka|Sho Yoshida	
N09-1056		0.0	Luciano Barbosa|Ravi Kumar|Bo Pang|Andrew Tomkins	
P01-1064		0.0	Masao Utiyama|Hitoshi Isahara	
D07-1023		0.0	Sajib Dasgupta|Vincent Ng	
W05-0613		0.0	Jason Baldridge|Alex Lascarides	
W11-2141		0.0	Christian Federmann|Sabine Hunsicker	
E03-1025		0.0	Judita Preiss	
P97-1004		0.0	Christian Jacquemin|Judith L Klavans|Evelyne Tzoukermann	
X96-1040		0.0	TIPSTER SE CM	
C88-2151		0.0	Wilhelm Weisweber	
P84-1017		0.0	Robert F Simmons	
E12-2018		0.0	Marco Trevisan|Eduard Barbu|Igor Barsanti|Luca Dini|Nikolaos Lagos|Frédérique Segond|Mathieu Rhulmann|Ed Vald	
C10-1108		0.0	Michael Roth|Anette Frank	
H93-1047		0.0	Eric Brill	
C08-3006		0.0	Michael Paul|Hideo Okuma|Hirohumi Yamamoto|Eiichiro Sumita|Shigeki Matsuda|Tohru Shimizu|Satoshi Nakamura	
W98-1416		0.0	Ingrid Zukerman|Richard McConachy|Kevin B Korb	
W12-1623		0.0	Ngo Xuan Bach|Nguyen Le Minh|Akira Shimazu	
P06-2067		0.0	Jianguo Li|Chris Brew	
N09-1025		0.0	David Chiang|Kevin Knight|Wei Wang	
C88-2099		0.0	Alexander Nakhimovsky|William J Rapaport	
H91-1044		0.0	David M Magerman|Mitchell P Marcus	
P12-2062		0.0	Hui Zhang|David Chiang	
W13-4065		0.0	Jason Williams|Antoine Raux|Deepak Ramachandran|Alan Black	
W04-1208		0.0	Harald Kirsch|Dietrich Rebholz Schuhmann	
W03-1122		0.0	Key Sun Choi|Jae Ho Kim|Masaru Miyazaki|Jun Goto|Yeun Bae Kim	
W01-1622		0.0	Janienke Sturm|Fusi Wang|Bert Cranen	
P09-2078		0.0	Rada Mihalcea|Carlo Strapparava	
P09-2061		0.0	Yizhao Ni|Craig Saunders|Sandor Szedmak|Mahesan Niranjan	
C82-1045		0.0	Yoshihiko Nitta|Atsushi Okajima|Fumiyuki Yamano|Koichiro Ishihara	
W04-1017		0.0	Elena Filatova|Vasileios Hatzivassiloglou	
C94-2145		0.0	C J Rupp|Rod L Johnson	
W02-1025		0.0	Atsushi Fujii|Katunobu Itou|Tetsuya Ishikawa	
W09-2417		0.0	Josef Ruppenhofer|Caroline Sporleder|Roser Morante|Collin F Baker|Martha Palmer	
H01-1040		0.0	Robert J Gaizauskas|Patrick Herring|Michael Oakes|Micheline Beaulieu|Peter Willett|Helene Fowkes|Anna Jonsson	
W11-0710		0.0	Dong Nguyen|Carolyn Penstein Rosé	
W12-3710		0.0	Jie Yin|Nalin Narang|Paul Thomas|Cecile Paris	
N06-1030		0.0	John Kominek|Alan W Black	
P10-2001		0.0	Takashi Onishi|Masao Utiyama|Eiichiro Sumita	
E93-1002		0.0	Bernd Abb|Michael Herweg|Kai Lebeth	
H05-1068		0.0	Art Munson|Claire Cardie|Rich Caruana	
T87-1009		0.0	Gerald Gazdar	
X96-1008		0.0	F Ruth Gee	
W13-2241		0.0	Daniel Beck|Kashif Shah|Trevor Cohn|Lucia Specia	
N07-1052		0.0	Aria Haghighi|John DeNero|Dan Klein	
W06-3906		0.0	Sela Mador Haim|Yoad Winter|Anthony Braun	
P12-1073		0.0	Sungchul Kim|Kristina Toutanova|Hwanjo Yu	
W08-2001		0.0	Nabil Hathout	
P97-1065		0.0	Katerina T Frantzi	
P11-1102		0.0	Elijah Mayfield|Carolyn Penstein Rosé	
D07-1072		0.0	Percy Liang|Slav Petrov|Michael I Jordan|Dan Klein	
W11-2609		0.0	Palmira Marrafa|Raquel Amaro|Sara Mendes	
W96-0416		0.0	Alistair Knott|Chris S Mellish|Jon Oberlander|Michael O Donnell	
W10-1713		0.0	Stéphane Huet|Julien Bourdaillet|Alexandre Patry|Philippe Langlais	
C86-1049		0.0	Michal Chytil|Hans Karlgren	
D13-1166		0.0	Dimitri Kartsaklis|Mehrnoosh Sadrzadeh	
W02-0210		0.0	Kristiina Jokinen|Antti Kerminen|Tommi Lagus|Jukka Kuusisto|Graham Wilcock|Markku Turunen|Jaakko Hakulinen|Krista Jauhiainen	
C90-3079		0.0	Stephan M Kerpedjiev|Veska Noncheva	
J12-3002		0.0	Gregory Aist|Ellen Campana|James Allen|Mary Swift|Michael K Tanenhaus	
D11-1020		0.0	Jun Xie|Haitao Mi|Qun Liu	
W09-2406		0.0	Václav Novák|Sven Hartrumpf|Keith Hall	
W94-0101		0.0	Hiyan Alshawi	
S10-1020		0.0	Olga Uryupina	
W12-1810		0.0	Alan W Black|Maxine Eskenazi	
H90-1099		0.0	Aravind K Joshi|Mitchell P Marcus|Mark Steedman|Bonnie Lynn Webber	
W04-0505		0.0	Oren Tsur|Maarten de Rijke|Khalil Sima an	
J95-3005		0.0	Mark Johnson	
N09-1036		0.0	Mark Johnson|Sharon Goldwater	
P10-1018		0.0	Marie Catherine de Marneffe|Christopher D Manning|Christopher Potts	
W01-0701		0.0	Radu Florian|Grace Ngai	
H05-1013		0.0	Daumé|Hal III|Daniel Marcu	
N04-1043		0.0	Scott Miller|Jethran Guinness|Alex Zamanian	
C94-1008		0.0	Ralf Steinberger	
W06-1310		0.0	Yafa Al Raheb	
P12-1065		0.0	Max Whitney|Anoop Sarkar	
D09-1023		0.0	Kevin Gimpel|Noah A Smith	
W13-1002		0.0	Pollet Samvelian|Pegah Faghiri	
P04-2002		0.0	R Bryce Inouye	
W04-0829		0.0	David Fernandez Amoros	
H01-1014		0.0	Fei Xia|Martha Palmer	
C86-1038		0.0	Gary G Hendrix	
P94-1044		0.0	Albert Kim	
W07-0716		0.0	Nitin Madnani|Necip Fazil Ayan|Philip Resnik|Bonnie Jean Dorr	
W09-3027		0.0	Koji Murakami|Shouko Masuda|Suguru Matsuyoshi|Eric Nichols|Kentaro Inui|Yuji Matsumoto	
W13-1407		0.0	Chris Fournier	
C10-1142		0.0	Fabio Massimo Zanzotto|Ioannis Korkontzelos|Francesca Fallucchi|Suresh Manandhar	
H05-1073		0.0	Cecilia Ovesdotter Alm|Dan Roth|Richard W Sproat	
P07-1037		0.0	Hany Hassan|Khalil Sima an|Andy Way	
W10-4157		0.0	Hua Ping Zhang|Zhi Hua Liu|Qian Mo|He Yan Huang	
C90-2039		0.0	Kiyoshi Kogure	
P08-1053		0.0	J Scott Olsson|Douglas W Oard	
W00-1413		0.0	Manfred Stede	
W13-2321		0.0	Sophie Rosset|Cyril Grouin|Thomas Lavergne|Mohamed Ben Jannet|Jérémy Leixa|Olivier Galibert|Pierre Zweigenbaum	
P09-5001		0.0	Chu Ren Huang|Qin Lu	
P11-2034		0.0	Daniël de Kok|Barbara Plank|Gertjan van Noord	
P12-1025		0.0	Weiwei Sun|Xiaojun Wan	
C08-1042		0.0	William P Headden III|David McClosky|Eugene Charniak	
P00-1059		0.0	Srinivas Bangalore|Owen Rambow	
P83-1009		0.0	Jerry R Hobbs	
D12-1060		0.0	Natalia Ponomareva|Mike Thelwall	
W06-0703	0.0	0.0	Chuan Jie Lin|Chun Hung Cho	Chuan-Jie Lin|Chun-Hung Cho
W09-1706		0.0	Lonneke van der Plas	
N12-1061		0.0	Jason Riesa|Daniel Marcu	
W09-0110		0.0	Frank Keller	
D09-1075		0.0	Tagyoung Chung|Daniel Gildea	
P98-1062		0.0	Nerea Ezeiza|Iñaki Alegria|Jose Maria Arriola|Ruben Urizar|Itziar Aduriz	
A97-2004		0.0	Amit Bagga|Joyce Chai	
E06-3004		0.0	Zornitsa Kozareva	
D13-1070		0.0	Maria Liakata|Simon Dobnik|Shyamasree Saha|Colin Batchelor|Dietrich Rebholz Schuhmann	
C73-2024		0.0	M Mennucci|E Morreale	
W13-3604		0.0	Ippei Yoshimoto|Tomoya Kose|Kensuke Mitsuzawa|Keisuke Sakaguchi|Tomoya Mizumoto|Yuta Hayashibe|Mamoru Komachi|Yuji Matsumoto	
A94-1033		0.0	Tao Hong|Jonathan J Hull	
S12-1027		0.0	David Jurgens	
W10-4117		0.0	Youzheng Wu|Hisashi Kawai	
W13-1913		0.0	Antonio Jimeno Yepes|James Mork|Alan Aronson	
C82-1056		0.0	Sharon C Salveter|David Maier	
W10-1748		0.0	Antti Veikko I Rosti|Bing Zhang|Spyros Matsoukas|Richard M Schwartz	
D11-1072		0.0	Johannes Hoffart|Mohamed Amir Yosef|Ilaria Bordino|Hagen Fürstenau|Manfred Pinkal|Marc Spaniol|Bilyana Taneva|Stefan Thater|Gerhard Weikum	
W12-1501		0.0	Kathleen McCoy	
A94-1047		0.0	Richard Kittredge|Eli Goldberg|Myunghee Kim|Alain Polguere	
W07-1417		0.0	Catherine Blake	
W10-2919		0.0	Jorge Carrillo de Albornoz|Laura Plaza|Pablo Gervás	
W05-0609		0.0	Xin Li|Dan Roth	
H89-2065		0.0	Eduard Hovy	
C04-1171		0.0	Helmut Horacek	
W10-4130		0.0	Yu Chieh Wu|Jie Chi Yang|Yue Shi Lee	
W12-3302		0.0	Vinodkumar Prabhakaran	
W08-0805		0.0	David Huggins Daines|Alexander I Rudnicky	
W03-2109		0.0	Masamitsu Umeda|Satoru Kogure|Seiichi Nakagawa	
J00-1005		0.0	Gertjan van Noord	
P08-2029		0.0	Alessandro Moschitti|Silvia Quarteroni	
E91-1018		0.0	Alan W Black|Joke Van De Plassche|Briony Williams	
C65-1010		0.0	Kenneth E Harper	
W10-0709		0.0	Michael Denkowski|Alon Lavie	
W04-1106		0.0	Chao Jan Chen	
E89-1038		0.0	John A Bateman|Robert T Kasper|Jorg F L Schutz|Erich H Steiner	
J09-4009		0.0	Liang Huang|Hao Zhang|Daniel Gildea|Kevin Knight	
P12-1106		0.0	Ziheng Lin|Chang Liu|Hwee Tou Ng|Min Yen Kan	
W06-1651		0.0	Yejin Choi|Eric Breck|Claire Cardie	
J79-1035f		0.0	Judy Anne Kegl|Nancy A Chinchor	
C02-1145		0.0	Nianwen Xue|Fu Dong Chiou|Martha Palmer	
P90-1037		0.0	Anne Abeille	
N10-1038		0.0	Mahesh Joshi|Dipanjan Das|Kevin Gimpel|Noah A Smith	
P86-1023		0.0	Kenneth Ward Church	
P10-1137		0.0	Manoj Kumar Chinnakotla|Karthik Raman|Pushpak Bhattacharyya	
C94-2212		0.0	Wlodek Zadrozny|Marcin Szummer|Stanislaw Jarecki|David E Johnson|Leora Morgenstern	
M92-1017		0.0	Bruce Loatman	
P86-1005		0.0	Bruce W Ballard|Douglas E Stumberger	
W03-0103		0.0	Olga Uryupina	
C69-2801		0.0	Irena Bellert	
W12-4503		0.0	Anders Björkelund|Richárd Farkas	
W08-2224		0.0	António H Branco|Francisco Costa	
P80-1038		0.0	Robert F Simmons	
D12-1102		0.0	Vivek Srikumar|Gourab Kundu|Dan Roth	
W09-1801		0.0	Andre Martins|Noah A Smith	
I08-1032		0.0	Takeshi Abekawa|Kyo Kageura	
C94-2149		0.0	Christine Doran|Dania Egedi|Beth Ann Hockey|Srinivas Bangalore|Martin Zaidel	
N13-1018		0.0	Yashar Mehdad|Giuseppe Carenini|Raymond T Ng|Shafiq Joty	
H86-1011		0.0	Martha Palmer|Deborah A Dahl|Rebecca J Schiffman|Lynette Hirschman|Marcia C Linebarger|John Dowding	
W09-0211		0.0	Tim Van de Cruys	
P02-1039		0.0	Kenji Yamada|Kevin Knight	
W13-2903		0.0	Irina Temnikova|Galina Maneva	
P04-1037		0.0	Indrajit Bhattacharya|Lise Getoor|Yoshua Bengio	
J10-4011		0.0	Min Zhang	
C10-1085		0.0	Erwin Marsi|Emiel Krahmer	
W13-2702		0.0	Sander Wubben|Emiel Krahmer|Antal Bosch	
C90-3075		0.0	J Ph Hoepelman|A J M Van Hoof	
W12-0601		0.0	William M Darling|Michael J Paul|Fei Song	
W02-0227		0.0	Ingrid Zukerman|Sarah George	
W05-0602		0.0	Ruifang Ge|Raymond J Mooney	
P12-1047		0.0	Fan Bu|Hang Li|Xiaoyan Zhu	
W05-0709		0.0	Imed Zitouni|Jeffrey S Sorensen|Xiaoqiang Luo|Radu Florian	
C92-2073		0.0	Gerard Ligozat|Michael Zock	
W96-0405		0.0	Michael O Donnell	
W98-0304		0.0	Brigitte Grote	
W11-1824		0.0	Ehsan Emadzadeh|Azadeh Nikfarjam|Graciela Gonzalez	
P11-2109		0.0	Denis Filimonov|Mary P Harper	
N12-1075		0.0	Vitor Carvalho|Yigit Kiran|Andrew Borthwick	
C96-1009		0.0	Katerina T Frantzi|Sophia Ananiadou	
C04-1093		0.0	Atsushi Fujii|Tetsuya Ishikawa	
H94-1102		0.0	Clifford J Weinstein|Douglas B Paul	
L08-1108		0.0	Branimir K Boguraev|Mary S Neff	
J81-4002		0.0	Philip J Hayes|George V Mouradian	
W00-1402		0.0	Giuseppe Carenini	
W93-0104		0.0	David D McDonald	
W09-0501		0.0	Maria Christodoulidou	
W01-1004		0.0	Kalina Bontcheva|Christopher Brewster|Fabio Ciravegna|Hamish Cunningham|Louise Guthrie|Robert J Gaizauskas|Yorick Wilks	
C86-1083		0.0	Jurgen Kunze	
W04-0914		0.0	Victor Raskin|Christian F Hempelmann|Katrina E Triezenberg	
C02-1160		0.0	Jessie Pinkham|Martine Smets	
A00-2009		0.0	Ted Pedersen	
L08-1286		0.0	Jorge Civera|Alfons Juan	
P09-5002		0.0	Kevin Knight|Philipp Koehn	
C00-1054		0.0	Michael Johnston|Srinivas Bangalore	
H05-2007		0.0	Adam Lopez|Philip Resnik	
N12-1050		0.0	Eduardo Blanco|Dan Moldovan	
C82-2039		0.0	Jurgen Kunze	
W11-1917		0.0	Xinxin Li|Xuan Wang|Shuhan Qi	
W07-2038		0.0	Roser Morante|Bertjan Busser	
C94-2156		0.0	Judith L Klavans|Evelyne Tzoukermann	
D07-1061		0.0	Thad Hughes|Daniel Ramage	
D13-1059		0.0	Raphaël Bailly|Xavier Carreras|Franco M Luque|Ariadna Quattoni	
D10-1105		0.0	Yunliang Jiang|Cindy Xide Lin|Qiaozhu Mei	
J11-1008		0.0	Daniel Gildea	
P05-1077		0.0	Deepak Ravichandran|Patrick Pantel|Eduard Hovy	
P11-2115		0.0	Nina Dethlefs|Heriberto Cuayáhuitl	
E85-1030		0.0	Yoshio Izumida|Hiroshi Ishikawa|Toshiaki Yoshino|Tadashi Hoshiai|Akifumi Makinouchi	
D12-1075		0.0	Dan Garrette|Jason Baldridge	
W98-0607		0.0	Michael O Donnell|Hua Cheng|Janet Hitzeman	
P04-1061		0.0	Dan Klein|Christopher D Manning	
W03-0808		0.0	Rohini K Srihari|Wei Li|Cheng Niu|Thomas L Cornell	
C73-1013		0.0	R M Frumkina|P F Andrukovich|A Yu Terekhina	
W04-0703		0.0	June Jei Kuo|Hsin Hsi Chen	
W08-0403		0.0	Bowen Zhou|Bing Xiang|Xiaodan Zhu|Yuqing Gao	
C94-1026		0.0	Kuang Hua Chen|Hsin Hsi Chen	
W05-0309		0.0	Martha Palmer|Nianwen Xue|Olga Babko Malaya|Jinying Chen|Benjamin Snyder	
D13-1108		0.0	Fandong Meng|Jun Xie|Linfeng Song|Yajuan Lü|Qun Liu	
W07-0705		0.0	David Vilar|Jan Thorsten Peter|Hermann Ney	
W06-1523		0.0	Arthur Stepanov	
W01-0722		0.0	James Hammerton	
W09-3012		0.0	Mona Diab|Lori S Levin|Teruko Mitamura|Owen Rambow|Vinodkumar Prabhakaran|Weiwei Guo	
D12-1082		0.0	Thomas Lin|Mausam|Oren Etzioni	
W03-0502		0.0	Naomi Daniel|Dragomir R Radev|Timothy Allison	
N13-1121		0.0	Shane Bergsma|Mark Dredze|Benjamin Van Durme|Theresa Wilson|David Yarowsky	
P13-3021		0.0	Sigrid Klerke|Anders Søgaard	
W10-2703		0.0	Yorick Wilks	
W03-1804		0.0	Alexandre Gil|Gaël Dias	
J90-3003		0.0	Joan Bachenko|Eileen Fitzpatrick	
W07-2031		0.0	Johannes Leveling	
W02-1819		0.0	Sheng Zhao|Jianhua Tao|Lianhong Cai	
C04-1160		0.0	Jerome A Feldman	
W11-0901		0.0	Martha Palmer	
D08-1049		0.0	Stephan Raaijmakers|Khiet Truong|Theresa Wilson	
C08-1004		0.0	Ben Allison	
W97-1204		0.0	Shimei Pan|Kathleen R McKeown	
W97-0103		0.0	Howard Turtle	
P03-2012		0.0	Olga Uryupina	
H92-1094		0.0	Ellen Riloff|Wendy G Lehnert	
P01-1034		0.0	Claire Grover|Alex Lascarides	
A92-1020		0.0	Jyun Sheng Chang|Tsung Yih Tseng|Sur Jin Ker|Ying Cheng|Huey Chyun Chen|Shun Der Cheng|John S Liu	
H01-1007		0.0	Alon Lavie|Chad Langley|Alex Waibel|Fabio Pianesi|Gianni Lazzari|Paolo Coletti|Loredana Taddei|Franco Balducci	
W09-2423		0.0	Adam Meyers|Michiko Kosaka|Nianwen Xue|Heng Ji|Ang Sun|Shasha Liao|Wei Xu	
W12-4303		0.0	Awais Athar|Simone Teufel	
W10-4113		0.0	Xingjun Xu|Guanglu Sun|Yi Guan|Xishuang Dong|Sheng Li	
P11-2056		0.0	Dirk Hovy|Ashish Vaswani|Stephen Tratz|David Chiang|Eduard Hovy	
W09-2802		0.0	Kathleen R McKeown	
I08-5009		0.0	Vijayakrishna R|L Sobha	
P84-1067		0.0	Daniel Bachut|Nelson Verastegui	
C90-1021		0.0	Laurent Bourbeau|D Carcagno|Eli Goldberg	
J13-1001		0.0	Christiane Fellbaum	
P11-1001		0.0	Andreas Zollmann|Stephan Vogel	
P10-1045		0.0	Ó|Diarmuid Séaghdha	
H05-1051		0.0	Christopher Stokoe	
W04-1219		0.0	Guodong Zhou|Jian Su	
D13-1025		0.0	Jesús González Rubio|Daniel Ortíz Martinez|José Miguel Benedí|Francisco Casacuberta	
P01-1041		0.0	Hideki Isozaki	
W05-1204		0.0	Hideki Kashioka	
W12-1813		0.0	Masahiro Araki|Daisuke Takegoshi	
P82-1028		0.0	Kathleen R McKeown	
I05-6001		0.0	Kathrin Spreyer|Anette Frank	
W01-0712		0.0	John Nerbonne|Anja Belz|Nicola Cancedda|Herve Dejean|James Hammerton|Rob Koeling|Stasinos Konstantopoulos|Miles Osborne|Franck Thollard|Erik F Tjong Kim Sang	
P90-1021		0.0	Gosse Bouma	
W13-1006		0.0	Lubomír Krčmár|Karel Ježek|Pavel Pecina	
